DATE,TICKER,PRC,SHROUT,CFACPR,SPRTRN
1/11/22,PG,158.66,2419948,1,0.00916
1/12/22,PG,159.00999,2419948,1,0.002818
1/13/22,PG,158.28999,2419948,1,-0.014244
1/14/22,PG,159.81,2419948,1,0.00082
1/18/22,PG,156.73,2419948,1,-0.018388
1/19/22,PG,162,2419948,1,-0.00969
1/20/22,PG,162,2419948,1,-0.011037
1/21/22,PG,162.62,2419948,1,-0.018915
1/24/22,PG,161.3,2419948,1,0.002772
1/25/22,PG,159.53999,2419948,1,-0.012172
1/26/22,PG,158.14999,2419948,1,-0.001497
1/27/22,PG,159.13,2419948,1,-0.005384
1/28/22,PG,160.5,2419948,1,0.024348
1/31/22,PG,160.45,2397066,1,0.018886
2/1/22,PG,159.74001,2397066,1,0.006863
2/2/22,PG,162.60001,2397066,1,0.009423
2/3/22,PG,164.14,2397066,1,-0.024391
2/4/22,PG,161.53,2397066,1,0.005157
2/7/22,PG,160.32001,2397066,1,-0.003702
2/8/22,PG,159.96001,2397066,1,0.008401
2/9/22,PG,159.60001,2397066,1,0.014517
2/10/22,PG,157.17,2397066,1,-0.018116
2/11/22,PG,156.28999,2397066,1,-0.018969
2/14/22,PG,156.74001,2397066,1,-0.003841
2/15/22,PG,156.82001,2397066,1,0.015767
2/16/22,PG,158.00999,2397066,1,0.000881
2/17/22,PG,159.82001,2397066,1,-0.021173
2/18/22,PG,159.89999,2397066,1,-0.007166
2/22/22,PG,157.92999,2397066,1,-0.010143
2/23/22,PG,155.96001,2397066,1,-0.018412
2/24/22,PG,151.75999,2397066,1,0.014957
2/25/22,PG,158.24001,2397066,1,0.022373
2/28/22,PG,155.89,2397066,1,-0.002443
3/1/22,PG,153.31,2397066,1,-0.015473
3/2/22,PG,153.78999,2397066,1,0.018643
3/3/22,PG,154.36,2397066,1,-0.005255
3/4/22,PG,155.14,2397066,1,-0.007934
3/7/22,PG,152.84,2397066,1,-0.029518
3/8/22,PG,146.78999,2397066,1,-0.007234
3/9/22,PG,148.77,2397066,1,0.025698
3/10/22,PG,144.94,2397066,1,-0.004292
3/11/22,PG,143.22,2397066,1,-0.012962
3/14/22,PG,145.05,2397066,1,-0.007421
3/15/22,PG,150.27,2397066,1,0.021408
3/16/22,PG,149.75999,2397066,1,0.022384
3/17/22,PG,150.23,2397066,1,0.012348
3/18/22,PG,150.14999,2397066,1,0.011662
3/21/22,PG,150.72,2397066,1,-0.000435
3/22/22,PG,151.88,2397066,1,0.011304
3/23/22,PG,150.82001,2397066,1,-0.012273
3/24/22,PG,151.08,2397066,1,0.014344
3/25/22,PG,152.83,2397066,1,0.005066
3/28/22,PG,153.88,2397066,1,0.007145
3/29/22,PG,155.46001,2397066,1,0.012257
3/30/22,PG,154.39,2397066,1,-0.006294
3/31/22,PG,152.8,2397066,1,-0.015653
4/1/22,PG,155.09,2397066,1,0.00341
4/4/22,PG,154.08,2397066,1,0.008091
4/5/22,PG,154.62,2397066,1,-0.012552
4/6/22,PG,156.83,2397066,1,-0.009717
4/7/22,PG,158.86,2397066,1,0.004253
4/8/22,PG,160.10001,2397066,1,-0.002651
4/11/22,PG,159.49001,2397066,1,-0.016877
4/12/22,PG,159.00999,2397066,1,-0.003418
4/13/22,PG,159.46001,2397066,1,0.011175
4/14/22,PG,158.57001,2397066,1,-0.012144
4/18/22,PG,157.06,2397066,1,-0.000205
4/19/22,PG,159.41,2397066,1,0.016058
4/20/22,PG,163.64999,2397066,1,-0.000619
4/21/22,PG,162.61,2397066,1,-0.014753
4/22/22,PG,161.25,2397066,1,-0.02774
4/25/22,PG,162.55,2397066,1,0.005698
4/26/22,PG,159.78999,2397066,1,-0.028146
4/27/22,PG,159.36,2397066,1,0.002098
4/28/22,PG,163.41,2397066,1,0.024747
4/29/22,PG,160.55,2399297,1,-0.036285
5/2/22,PG,158.38,2399297,1,0.005675
5/3/22,PG,156.21001,2399297,1,0.004837
5/4/22,PG,157.36,2399297,1,0.029862
5/5/22,PG,154.46001,2399297,1,-0.03565
5/6/22,PG,156,2399297,1,-0.005674
5/9/22,PG,155.61,2399297,1,-0.032037
5/10/22,PG,154.78999,2399297,1,0.002458
5/11/22,PG,152.61,2399297,1,-0.016463
5/12/22,PG,151.99001,2399297,1,-0.001296
5/13/22,PG,153.62,2399297,1,0.02387
5/16/22,PG,155.12,2399297,1,-0.003946
5/17/22,PG,154.67999,2399297,1,0.02017
5/18/22,PG,145.03999,2399297,1,-0.040395
5/19/22,PG,141.7,2399297,1,-0.005834
5/20/22,PG,141.78999,2399297,1,0.000146
5/23/22,PG,145.05,2399297,1,0.018555
5/24/22,PG,147.63,2399297,1,-0.008121
5/25/22,PG,145.21001,2399297,1,0.009451
5/26/22,PG,146.48,2399297,1,0.019883
5/27/22,PG,148.72,2399297,1,0.024742
5/31/22,PG,147.88,2399297,1,-0.006274
6/1/22,PG,145.64,2399297,1,-0.007483
6/2/22,PG,147.21001,2399297,1,0.018431
6/3/22,PG,145.89,2399297,1,-0.016347
6/6/22,PG,145.32001,2399297,1,0.003137
6/7/22,PG,146.94,2399297,1,0.009523
6/8/22,PG,145.11,2399297,1,-0.010794
6/9/22,PG,142.49001,2399297,1,-0.023799
6/10/22,PG,141.95,2399297,1,-0.02911
6/13/22,PG,138.14999,2399297,1,-0.038768
6/14/22,PG,133.84,2399297,1,-0.003774
6/15/22,PG,132.50999,2399297,1,0.014593
6/16/22,PG,133.32001,2399297,1,-0.032512
6/17/22,PG,132.36,2399297,1,0.002201
6/21/22,PG,136.37,2399297,1,0.024477
6/22/22,PG,138.5,2399297,1,-0.001302
6/23/22,PG,142.3,2399297,1,0.009532
6/24/22,PG,144.35001,2399297,1,0.030563
6/27/22,PG,143.25,2399297,1,-0.002973
6/28/22,PG,140.92,2399297,1,-0.020143
6/29/22,PG,142.2,2399297,1,-0.000712
6/30/22,PG,143.78999,2399297,1,-0.008759
7/1/22,PG,146.11,2399297,1,0.010554
7/5/22,PG,144.7,2399297,1,0.001584
7/6/22,PG,146.05,2399297,1,0.003573
7/7/22,PG,146,2399297,1,0.014965
7/8/22,PG,145.02,2399297,1,-0.00083
7/11/22,PG,146.03999,2399297,1,-0.011527
7/12/22,PG,144.75,2399297,1,-0.009244
7/13/22,PG,145.7,2399297,1,-0.004457
7/14/22,PG,145.27,2399297,1,-0.002999
7/15/22,PG,145.07001,2399297,1,0.019201
7/18/22,PG,143.31,2399297,1,-0.008364
7/19/22,PG,144.03999,2399297,1,0.027628
7/20/22,PG,141.55,2399297,1,0.005896
7/21/22,PG,140.77,2399297,1,0.009861
7/22/22,PG,143.02,2399297,1,-0.009332
7/25/22,PG,143.99001,2399297,1,0.001315
7/26/22,PG,144.27,2399297,1,-0.011543
7/27/22,PG,145.64,2399297,1,0.026156
7/28/22,PG,148.06,2399297,1,0.012133
7/29/22,PG,138.91,2399297,1,0.014208
8/1/22,PG,142.89999,2399297,1,-0.002823
8/2/22,PG,141.95,2399297,1,-0.006662
8/3/22,PG,144.88,2399297,1,0.015638
8/4/22,PG,144.64999,2399297,1,-0.000777
8/5/22,PG,144.72,2399297,1,-0.001626
8/8/22,PG,145.27,2399297,1,-0.001238
8/9/22,PG,144.92999,2399297,1,-0.004249
8/10/22,PG,146.3,2399297,1,0.021291
8/11/22,PG,145.25999,2399297,1,-0.000705
8/12/22,PG,146.67,2399297,1,0.017322
8/15/22,PG,148.56,2399297,1,0.003969
8/16/22,PG,149.92999,2399297,1,0.001876
8/17/22,PG,149.24001,2399297,1,-0.007238
8/18/22,PG,149.77,2399297,1,0.00227
8/19/22,PG,149.73,2399297,1,-0.0129
8/22/22,PG,149.33,2399297,1,-0.0214
8/23/22,PG,146.45,2399297,1,-0.002238
8/24/22,PG,145.82001,2399297,1,0.002916
8/25/22,PG,145.7,2399297,1,0.014092
8/26/22,PG,142.28999,2399297,1,-0.033688
8/29/22,PG,141.69,2399297,1,-0.006666
8/30/22,PG,140.17999,2399297,1,-0.011028
8/31/22,PG,137.94,2389554,1,-0.007817
9/1/22,PG,139.64,2389554,1,0.002996
9/2/22,PG,137.16,2389554,1,-0.010736
9/6/22,PG,135.63,2389554,1,-0.004095
9/7/22,PG,137.67999,2389554,1,0.018341
9/8/22,PG,137.86,2389554,1,0.006611
9/9/22,PG,139.96001,2389554,1,0.015271
9/12/22,PG,141.10001,2389554,1,0.010584
9/13/22,PG,138.17999,2389554,1,-0.043237
9/14/22,PG,138.50999,2389554,1,0.003387
9/15/22,PG,137.44,2389554,1,-0.011318
9/16/22,PG,138.28,2389554,1,-0.007182
9/19/22,PG,137.99001,2389554,1,0.006857
9/20/22,PG,137.5,2389554,1,-0.011272
9/21/22,PG,135.73,2389554,1,-0.017116
9/22/22,PG,136.21001,2389554,1,-0.008428
9/23/22,PG,135.58,2389554,1,-0.017233
9/26/22,PG,135.71001,2389554,1,-0.010341
9/27/22,PG,131.98,2389554,1,-0.00212
9/28/22,PG,131.98,2389554,1,0.019672
9/29/22,PG,128.7,2389554,1,-0.021126
9/30/22,PG,126.25,2389554,1,-0.015067
10/3/22,PG,128.50999,2389554,1,0.025884
10/4/22,PG,130.10001,2389554,1,0.030584
10/5/22,PG,129.2,2389554,1,-0.002018
10/6/22,PG,126.48,2389554,1,-0.010245
10/7/22,PG,124.27,2389554,1,-0.028004
10/10/22,PG,123.76,2389554,1,-0.007492
10/11/22,PG,124.23,2389554,1,-0.006519
10/12/22,PG,124.43,2389554,1,-0.003291
10/13/22,PG,126.31,2389554,1,0.025966
10/14/22,PG,125.08,2389554,1,-0.023663
10/17/22,PG,127.34,2389554,1,0.02648
10/18/22,PG,128.37,2389554,1,0.011428
10/19/22,PG,129.56,2389554,1,-0.006672
10/20/22,PG,126.99,2389554,1,-0.007951
10/21/22,PG,128.58,2389554,1,0.023725
10/24/22,PG,129.37,2389554,1,0.011882
10/25/22,PG,130.86,2389554,1,0.016267
10/26/22,PG,131.78,2389554,1,-0.007388
10/27/22,PG,131.88,2389554,1,-0.006083
10/28/22,PG,135.22,2389554,1,0.024626
10/31/22,PG,134.67,2369697,1,-0.007454
11/1/22,PG,134.88,2369697,1,-0.004101
11/2/22,PG,132.94,2369697,1,-0.025002
11/3/22,PG,132.03,2369697,1,-0.010586
11/4/22,PG,134.44,2369697,1,0.013619
11/7/22,PG,136.5,2369697,1,0.009614
11/8/22,PG,136.81,2369697,1,0.005598
11/9/22,PG,136.48,2369697,1,-0.020778
11/10/22,PG,141.17999,2369697,1,0.055434
11/11/22,PG,140.97,2369697,1,0.009241
11/14/22,PG,140.98,2369697,1,-0.008936
11/15/22,PG,140.49001,2369697,1,0.008713
11/16/22,PG,141.74001,2369697,1,-0.008252
11/17/22,PG,140.87,2369697,1,-0.003089
11/18/22,PG,142.57001,2369697,1,0.004759
11/21/22,PG,144.38,2369697,1,-0.003884
11/22/22,PG,145.62,2369697,1,0.01358
11/23/22,PG,146.45,2369697,1,0.005915
11/25/22,PG,146.72,2369697,1,-0.000283
11/28/22,PG,146.60001,2369697,1,-0.015444
11/29/22,PG,145.48,2369697,1,-0.001592
11/30/22,PG,149.16,2369697,1,0.030948
12/1/22,PG,149.25,2369697,1,-0.000868
12/2/22,PG,150.61,2369697,1,-0.001195
12/5/22,PG,149.09,2369697,1,-0.017894
12/6/22,PG,149.28,2369697,1,-0.014399
12/7/22,PG,150.24001,2369697,1,-0.001862
12/8/22,PG,151.32001,2369697,1,0.007522
12/9/22,PG,150.92,2369697,1,-0.00735
12/12/22,PG,152.47,2369697,1,0.014279
12/13/22,PG,152.24001,2369697,1,0.00729
12/14/22,PG,152.84,2369697,1,-0.006053
12/15/22,PG,151.11,2369697,1,-0.024922
12/16/22,PG,150.44,2369697,1,-0.011138
12/19/22,PG,150.39999,2369697,1,-0.009007
12/20/22,PG,150.46001,2369697,1,0.001037
12/21/22,PG,151.84,2369697,1,0.014868
12/22/22,PG,152.19,2369697,1,-0.014452
