DATE,TICKER,COMNAM,PRIMEXCH,PRC,VOL,SHROUT,CFACPR,CFACSHR,SPRTRN
20141113,UNH,UNITEDHEALTH GROUP INC,N,95.9,2767673,971625,1,1,0.00053
20141114,UNH,UNITEDHEALTH GROUP INC,N,95.11,2709574,971625,1,1,0.00024
20141117,UNH,UNITEDHEALTH GROUP INC,N,96.47,3297638,971625,1,1,0.000735
20141118,UNH,UNITEDHEALTH GROUP INC,N,98.19,4320839,971625,1,1,0.005134
20141119,UNH,UNITEDHEALTH GROUP INC,N,96.86,3433847,971625,1,1,-0.001501
20141120,UNH,UNITEDHEALTH GROUP INC,N,96.85,3316654,971625,1,1,0.001967
20141121,UNH,UNITEDHEALTH GROUP INC,N,96.71,4408560,971625,1,1,0.005237
20141124,UNH,UNITEDHEALTH GROUP INC,N,96.9,3998787,971625,1,1,0.002864
20141125,UNH,UNITEDHEALTH GROUP INC,N,97.9,4066251,971625,1,1,-0.00115
20141126,UNH,UNITEDHEALTH GROUP INC,N,98.11,2765874,971625,1,1,0.002806
20141128,UNH,UNITEDHEALTH GROUP INC,N,98.63,2177486,959791,1,1,-0.002542
20141201,UNH,UNITEDHEALTH GROUP INC,N,99.06,4892834,959791,1,1,-0.006829
20141202,UNH,UNITEDHEALTH GROUP INC,N,99.83,5297240,959791,1,1,0.006384
20141203,UNH,UNITEDHEALTH GROUP INC,N,100.8,6689029,959791,1,1,0.003765
20141204,UNH,UNITEDHEALTH GROUP INC,N,99.67,4089785,959791,1,1,-0.001162
20141205,UNH,UNITEDHEALTH GROUP INC,N,100.33,3104852,959791,1,1,0.001665
20141208,UNH,UNITEDHEALTH GROUP INC,N,99.92,3085821,959791,1,1,-0.007257
20141209,UNH,UNITEDHEALTH GROUP INC,N,101.02,3792238,959791,1,1,-0.000238
20141210,UNH,UNITEDHEALTH GROUP INC,N,99.09,3908657,959791,1,1,-0.016351
20141211,UNH,UNITEDHEALTH GROUP INC,N,99.73,2940571,959791,1,1,0.004536
20141212,UNH,UNITEDHEALTH GROUP INC,N,98.76,3086461,959791,1,1,-0.016214
20141215,UNH,UNITEDHEALTH GROUP INC,N,98.27,3649272,959791,1,1,-0.006343
20141216,UNH,UNITEDHEALTH GROUP INC,N,95.85,4843791,959791,1,1,-0.008489
20141217,UNH,UNITEDHEALTH GROUP INC,N,99.14,6235009,959791,1,1,0.020352
20141218,UNH,UNITEDHEALTH GROUP INC,N,102.24,4681027,959791,1,1,0.024015
20141219,UNH,UNITEDHEALTH GROUP INC,N,102.49,7986510,959791,1,1,0.00457
20141222,UNH,UNITEDHEALTH GROUP INC,N,103.04,2398129,959791,1,1,0.00381
20141223,UNH,UNITEDHEALTH GROUP INC,N,102.85,3036241,959791,1,1,0.001746
20141224,UNH,UNITEDHEALTH GROUP INC,N,102.68,951739,959791,1,1,-0.000139
20141226,UNH,UNITEDHEALTH GROUP INC,N,102.55,2019916,959791,1,1,0.00331
20141229,UNH,UNITEDHEALTH GROUP INC,N,102.33,1708084,959791,1,1,0.000862
20141230,UNH,UNITEDHEALTH GROUP INC,N,102.85,1767578,959791,1,1,-0.004889
20141231,UNH,UNITEDHEALTH GROUP INC,N,101.09,2313864,959791,1,1,-0.010311
20150102,UNH,UNITEDHEALTH GROUP INC,N,100.78,3070081,959791,1,1,-0.00034
20150105,UNH,UNITEDHEALTH GROUP INC,N,99.12,4684055,959791,1,1,-0.018278
20150106,UNH,UNITEDHEALTH GROUP INC,N,98.92,3468294,959791,1,1,-0.008893
20150107,UNH,UNITEDHEALTH GROUP INC,N,99.93,3225790,959791,1,1,0.01163
20150108,UNH,UNITEDHEALTH GROUP INC,N,104.7,5346136,959791,1,1,0.017888
20150109,UNH,UNITEDHEALTH GROUP INC,N,103.72,3397568,959791,1,1,-0.008404
20150112,UNH,UNITEDHEALTH GROUP INC,N,102.55,3051543,959791,1,1,-0.008094
20150113,UNH,UNITEDHEALTH GROUP INC,N,103.07,3856451,959791,1,1,-0.002579
20150114,UNH,UNITEDHEALTH GROUP INC,N,103.33,4725606,959791,1,1,-0.005813
20150115,UNH,UNITEDHEALTH GROUP INC,N,104.46,5888889,959791,1,1,-0.009248
20150116,UNH,UNITEDHEALTH GROUP INC,N,105.77,6045454,959791,1,1,0.013424
20150120,UNH,UNITEDHEALTH GROUP INC,N,105.62,6526776,959791,1,1,0.00155
20150121,UNH,UNITEDHEALTH GROUP INC,N,109.32,8293677,959791,1,1,0.004732
20150122,UNH,UNITEDHEALTH GROUP INC,N,113.85,8055198,959791,1,1,0.01527
20150123,UNH,UNITEDHEALTH GROUP INC,N,112,5255967,959791,1,1,-0.005492
20150126,UNH,UNITEDHEALTH GROUP INC,N,111.61,4203420,959791,1,1,0.002568
20150127,UNH,UNITEDHEALTH GROUP INC,N,110.01,4718269,959791,1,1,-0.013388
20150128,UNH,UNITEDHEALTH GROUP INC,N,108.46,6633549,959791,1,1,-0.013496
20150129,UNH,UNITEDHEALTH GROUP INC,N,109.39,4912269,959791,1,1,0.009535
20150130,UNH,UNITEDHEALTH GROUP INC,N,106.25,5397460,959791,1,1,-0.012992
20150202,UNH,UNITEDHEALTH GROUP INC,N,107.29,4657062,959791,1,1,0.012962
20150203,UNH,UNITEDHEALTH GROUP INC,N,107.81,4192622,959791,1,1,0.014439
20150204,UNH,UNITEDHEALTH GROUP INC,N,107.92,4768858,959791,1,1,-0.004156
20150205,UNH,UNITEDHEALTH GROUP INC,N,108.82,3297724,959791,1,1,0.010291
20150206,UNH,UNITEDHEALTH GROUP INC,N,107.6,3661416,959791,1,1,-0.003418
20150209,UNH,UNITEDHEALTH GROUP INC,N,106.49,3909714,959791,1,1,-0.004247
20150210,UNH,UNITEDHEALTH GROUP INC,N,108.97,5437375,959791,1,1,0.010676
20150211,UNH,UNITEDHEALTH GROUP INC,N,109.85,3798477,959791,1,1,-0.000029
20150212,UNH,UNITEDHEALTH GROUP INC,N,109.84,3378023,959791,1,1,0.009645
20150213,UNH,UNITEDHEALTH GROUP INC,N,109.44,3727640,959791,1,1,0.004075
20150217,UNH,UNITEDHEALTH GROUP INC,N,109.76,3430589,959791,1,1,0.001598
20150218,UNH,UNITEDHEALTH GROUP INC,N,109.77,2958730,959791,1,1,-0.000314
20150219,UNH,UNITEDHEALTH GROUP INC,N,110.03,2674820,959791,1,1,-0.001062
20150220,UNH,UNITEDHEALTH GROUP INC,N,112.62,4647067,959791,1,1,0.006126
20150223,UNH,UNITEDHEALTH GROUP INC,N,116.4,7059978,959791,1,1,-0.000303
20150224,UNH,UNITEDHEALTH GROUP INC,N,115.43,3582753,959791,1,1,0.002759
20150225,UNH,UNITEDHEALTH GROUP INC,N,114.05,3845920,959791,1,1,-0.000766
20150226,UNH,UNITEDHEALTH GROUP INC,N,113.66,3126809,959791,1,1,-0.001476
20150227,UNH,UNITEDHEALTH GROUP INC,N,113.63,4016356,953695,1,1,-0.002956
20150302,UNH,UNITEDHEALTH GROUP INC,N,114.4,2952183,953695,1,1,0.006125
20150303,UNH,UNITEDHEALTH GROUP INC,N,112.86,3163749,953695,1,1,-0.004539
20150304,UNH,UNITEDHEALTH GROUP INC,N,113.82,3180942,953695,1,1,-0.004389
20150305,UNH,UNITEDHEALTH GROUP INC,N,114.79,2941428,953695,1,1,0.001196
20150306,UNH,UNITEDHEALTH GROUP INC,N,112.88,3196855,953695,1,1,-0.014174
20150309,UNH,UNITEDHEALTH GROUP INC,N,114.9,3942031,953695,1,1,0.003944
20150310,UNH,UNITEDHEALTH GROUP INC,N,112.46,3957926,953695,1,1,-0.016961
20150311,UNH,UNITEDHEALTH GROUP INC,N,112.72,2593672,953695,1,1,-0.001918
20150312,UNH,UNITEDHEALTH GROUP INC,N,114.88,3258580,953695,1,1,0.012601
20150313,UNH,UNITEDHEALTH GROUP INC,N,115.25,3066826,953695,1,1,-0.006075
20150316,UNH,UNITEDHEALTH GROUP INC,N,118.52,4692162,953695,1,1,0.013534
20150317,UNH,UNITEDHEALTH GROUP INC,N,117.6,3303518,953695,1,1,-0.00332
20150318,UNH,UNITEDHEALTH GROUP INC,N,119.96,5533519,953695,1,1,0.012158
20150319,UNH,UNITEDHEALTH GROUP INC,N,120.76,4032485,953695,1,1,-0.004873
20150320,UNH,UNITEDHEALTH GROUP INC,N,119.14,7195722,953695,1,1,0.009013
20150323,UNH,UNITEDHEALTH GROUP INC,N,119.04,4576531,953695,1,1,-0.001746
20150324,UNH,UNITEDHEALTH GROUP INC,N,118.12,3054689,953695,1,1,-0.006139
20150325,UNH,UNITEDHEALTH GROUP INC,N,116.54,3385513,953695,1,1,-0.014559
20150326,UNH,UNITEDHEALTH GROUP INC,N,116.25,2856404,953695,1,1,-0.002377
20150327,UNH,UNITEDHEALTH GROUP INC,N,118.01,2608526,953695,1,1,0.002369
20150330,UNH,UNITEDHEALTH GROUP INC,N,121,5178532,953695,1,1,0.012237
20150331,UNH,UNITEDHEALTH GROUP INC,N,118.29,4573089,953695,1,1,-0.008796
20150401,UNH,UNITEDHEALTH GROUP INC,N,117.45,4826179,953695,1,1,-0.003965
20150402,UNH,UNITEDHEALTH GROUP INC,N,117.36,2497135,953695,1,1,0.00353
20150406,UNH,UNITEDHEALTH GROUP INC,N,117.7,2544720,953695,1,1,0.006609
20150407,UNH,UNITEDHEALTH GROUP INC,N,117.35,2528472,953695,1,1,-0.002062
20150408,UNH,UNITEDHEALTH GROUP INC,N,118.19,2626960,953695,1,1,0.002683
20150409,UNH,UNITEDHEALTH GROUP INC,N,118.55,2247228,953695,1,1,0.004457
20150410,UNH,UNITEDHEALTH GROUP INC,N,119,2232569,953695,1,1,0.005203
20150413,UNH,UNITEDHEALTH GROUP INC,N,119.37,3961024,953695,1,1,-0.004581
20150414,UNH,UNITEDHEALTH GROUP INC,N,119.92,3208819,953695,1,1,0.00163
20150415,UNH,UNITEDHEALTH GROUP INC,N,117.32,7343997,953695,1,1,0.005148
20150416,UNH,UNITEDHEALTH GROUP INC,N,121.6,7068037,953695,1,1,-0.000778
20150417,UNH,UNITEDHEALTH GROUP INC,N,118.71,4389960,953695,1,1,-0.011311
20150420,UNH,UNITEDHEALTH GROUP INC,N,118.58,4651035,953695,1,1,0.009235
20150421,UNH,UNITEDHEALTH GROUP INC,N,119.28,3379795,953695,1,1,-0.001481
20150422,UNH,UNITEDHEALTH GROUP INC,N,117.81,3846694,953695,1,1,0.005088
20150423,UNH,UNITEDHEALTH GROUP INC,N,118.26,3244285,953695,1,1,0.002358
20150424,UNH,UNITEDHEALTH GROUP INC,N,118.69,3139223,953695,1,1,0.002253
20150427,UNH,UNITEDHEALTH GROUP INC,N,116.24,5174300,953695,1,1,-0.004141
20150428,UNH,UNITEDHEALTH GROUP INC,N,117.59,4144846,953695,1,1,0.002769
20150429,UNH,UNITEDHEALTH GROUP INC,N,113.61,7122620,953695,1,1,-0.00374
20150430,UNH,UNITEDHEALTH GROUP INC,N,111.4,6705565,951625,1,1,-0.010129
20150501,UNH,UNITEDHEALTH GROUP INC,N,113.2,5805060,951625,1,1,0.010923
20150504,UNH,UNITEDHEALTH GROUP INC,N,114.56,3531451,951625,1,1,0.002941
20150505,UNH,UNITEDHEALTH GROUP INC,N,113.37,3960443,951625,1,1,-0.011837
20150506,UNH,UNITEDHEALTH GROUP INC,N,113.49,3369777,951625,1,1,-0.004456
20150507,UNH,UNITEDHEALTH GROUP INC,N,114.76,3300160,951625,1,1,0.003774
20150508,UNH,UNITEDHEALTH GROUP INC,N,115.68,3065991,951625,1,1,0.013458
20150511,UNH,UNITEDHEALTH GROUP INC,N,114.77,3376389,951625,1,1,-0.00509
20150512,UNH,UNITEDHEALTH GROUP INC,N,114.64,3844554,951625,1,1,-0.00295
20150513,UNH,UNITEDHEALTH GROUP INC,N,115.86,3667715,951625,1,1,-0.000305
20150514,UNH,UNITEDHEALTH GROUP INC,N,118.53,4771391,951625,1,1,0.010779
20150515,UNH,UNITEDHEALTH GROUP INC,N,119.33,3083804,951625,1,1,0.000768
20150518,UNH,UNITEDHEALTH GROUP INC,N,119.8,2824661,951625,1,1,0.003048
20150519,UNH,UNITEDHEALTH GROUP INC,N,120.55,3554852,951625,1,1,-0.000643
20150520,UNH,UNITEDHEALTH GROUP INC,N,121.24,3379166,951625,1,1,-0.000931
20150521,UNH,UNITEDHEALTH GROUP INC,N,120.46,2983475,951625,1,1,0.002338
20150522,UNH,UNITEDHEALTH GROUP INC,N,119.59,2945924,951625,1,1,-0.002234
20150526,UNH,UNITEDHEALTH GROUP INC,N,118.24,3014507,951625,1,1,-0.010282
20150527,UNH,UNITEDHEALTH GROUP INC,N,119.45,2887650,951625,1,1,0.009163
20150528,UNH,UNITEDHEALTH GROUP INC,N,119.62,2873631,951625,1,1,-0.001267
20150529,UNH,UNITEDHEALTH GROUP INC,N,120.21,6019926,951904,1,1,-0.006318
20150601,UNH,UNITEDHEALTH GROUP INC,N,119.86,3876398,951904,1,1,0.002059
20150602,UNH,UNITEDHEALTH GROUP INC,N,117.75,4219463,951904,1,1,-0.001009
20150603,UNH,UNITEDHEALTH GROUP INC,N,118.35,3438063,951904,1,1,0.002119
20150604,UNH,UNITEDHEALTH GROUP INC,N,116.65,3300333,951904,1,1,-0.008623
20150605,UNH,UNITEDHEALTH GROUP INC,N,116.53,2724464,951904,1,1,-0.001436
20150608,UNH,UNITEDHEALTH GROUP INC,N,116.91,3271253,951904,1,1,-0.006474
20150609,UNH,UNITEDHEALTH GROUP INC,N,116.99,3047335,951904,1,1,0.000418
20150610,UNH,UNITEDHEALTH GROUP INC,N,118.55,4006416,951904,1,1,0.012042
20150611,UNH,UNITEDHEALTH GROUP INC,N,119.32,3815604,951904,1,1,0.001739
20150612,UNH,UNITEDHEALTH GROUP INC,N,117.65,3076621,951904,1,1,-0.006994
20150615,UNH,UNITEDHEALTH GROUP INC,N,118.98,6809507,951904,1,1,-0.004622
20150616,UNH,UNITEDHEALTH GROUP INC,N,121.55,7229358,951904,1,1,0.00569
20150617,UNH,UNITEDHEALTH GROUP INC,N,119.74,4805900,951904,1,1,0.00198
20150618,UNH,UNITEDHEALTH GROUP INC,N,120.89,3478319,951904,1,1,0.009903
20150619,UNH,UNITEDHEALTH GROUP INC,N,120.33,4178666,951904,1,1,-0.005304
20150622,UNH,UNITEDHEALTH GROUP INC,N,120.25,4435575,951904,1,1,0.006095
20150623,UNH,UNITEDHEALTH GROUP INC,N,122.74,4991031,951904,1,1,0.000636
20150624,UNH,UNITEDHEALTH GROUP INC,N,119.17,4650530,951904,1,1,-0.007353
20150625,UNH,UNITEDHEALTH GROUP INC,N,122.33,6149545,951904,1,1,-0.002974
20150626,UNH,UNITEDHEALTH GROUP INC,N,123.25,16358215,951904,1,1,-0.00039
20150629,UNH,UNITEDHEALTH GROUP INC,N,121.19,3603962,951904,1,1,-0.020866
20150630,UNH,UNITEDHEALTH GROUP INC,N,122,4982584,951904,1,1,0.002658
20150701,UNH,UNITEDHEALTH GROUP INC,N,123.38,3269320,951904,1,1,0.006936
20150702,UNH,UNITEDHEALTH GROUP INC,N,121.81,3682344,951904,1,1,-0.000308
20150706,UNH,UNITEDHEALTH GROUP INC,N,122.16,6522842,951904,1,1,-0.003862
20150707,UNH,UNITEDHEALTH GROUP INC,N,120.7,6476201,951904,1,1,0.006081
20150708,UNH,UNITEDHEALTH GROUP INC,N,118.78,4009815,951904,1,1,-0.016653
20150709,UNH,UNITEDHEALTH GROUP INC,N,119.34,3315646,951904,1,1,0.002262
20150710,UNH,UNITEDHEALTH GROUP INC,N,122.15,4033477,951904,1,1,0.012338
20150713,UNH,UNITEDHEALTH GROUP INC,N,122.45,3766898,951904,1,1,0.011066
20150714,UNH,UNITEDHEALTH GROUP INC,N,125,4192391,951904,1,1,0.004453
20150715,UNH,UNITEDHEALTH GROUP INC,N,125.86,5067255,951904,1,1,-0.000735
20150716,UNH,UNITEDHEALTH GROUP INC,N,124.93,7216574,951904,1,1,0.008015
20150717,UNH,UNITEDHEALTH GROUP INC,N,123.85,3702747,951904,1,1,0.001106
20150720,UNH,UNITEDHEALTH GROUP INC,N,122.65,3199739,951904,1,1,0.000771
20150721,UNH,UNITEDHEALTH GROUP INC,N,120.86,4239093,951904,1,1,-0.004262
20150722,UNH,UNITEDHEALTH GROUP INC,N,120.61,3385846,951904,1,1,-0.002388
20150723,UNH,UNITEDHEALTH GROUP INC,N,119.33,4896078,951904,1,1,-0.005676
20150724,UNH,UNITEDHEALTH GROUP INC,N,117.94,3840567,951904,1,1,-0.010703
20150727,UNH,UNITEDHEALTH GROUP INC,N,117.88,3752304,951904,1,1,-0.005775
20150728,UNH,UNITEDHEALTH GROUP INC,N,121.52,5216853,951904,1,1,0.012386
20150729,UNH,UNITEDHEALTH GROUP INC,N,121.52,3924387,951904,1,1,0.007319
20150730,UNH,UNITEDHEALTH GROUP INC,N,120.56,3732435,951904,1,1,0.000028
20150731,UNH,UNITEDHEALTH GROUP INC,N,121.4,3592980,953563,1,1,-0.002272
20150803,UNH,UNITEDHEALTH GROUP INC,N,120.89,2541250,953563,1,1,-0.002757
20150804,UNH,UNITEDHEALTH GROUP INC,N,120.84,2058219,953563,1,1,-0.00225
20150805,UNH,UNITEDHEALTH GROUP INC,N,123.92,3831948,953563,1,1,0.003115
20150806,UNH,UNITEDHEALTH GROUP INC,N,122.04,3014880,953563,1,1,-0.007753
20150807,UNH,UNITEDHEALTH GROUP INC,N,121.82,2276284,953563,1,1,-0.002875
20150810,UNH,UNITEDHEALTH GROUP INC,N,122.48,2479950,953563,1,1,0.012808
20150811,UNH,UNITEDHEALTH GROUP INC,N,122.26,2755968,953563,1,1,-0.009557
20150812,UNH,UNITEDHEALTH GROUP INC,N,121.2,3050323,953563,1,1,0.00095
20150813,UNH,UNITEDHEALTH GROUP INC,N,120.52,3253372,953563,1,1,-0.001275
20150814,UNH,UNITEDHEALTH GROUP INC,N,121.02,2040515,953563,1,1,0.003912
20150817,UNH,UNITEDHEALTH GROUP INC,N,123.82,2951800,953563,1,1,0.005211
20150818,UNH,UNITEDHEALTH GROUP INC,N,125.5,4140190,953563,1,1,-0.002626
20150819,UNH,UNITEDHEALTH GROUP INC,N,123.22,3411490,953563,1,1,-0.008255
20150820,UNH,UNITEDHEALTH GROUP INC,N,119.79,3201606,953563,1,1,-0.0211
20150821,UNH,UNITEDHEALTH GROUP INC,N,116.28,5627848,953563,1,1,-0.031851
20150824,UNH,UNITEDHEALTH GROUP INC,N,110.43,8824915,953563,1,1,-0.039414
20150825,UNH,UNITEDHEALTH GROUP INC,N,109.98,8109928,953563,1,1,-0.013522
20150826,UNH,UNITEDHEALTH GROUP INC,N,113.46,7503231,953563,1,1,0.039034
20150827,UNH,UNITEDHEALTH GROUP INC,N,117.77,5783660,953563,1,1,0.024298
20150828,UNH,UNITEDHEALTH GROUP INC,N,117.28,3333129,953563,1,1,0.000609
20150831,UNH,UNITEDHEALTH GROUP INC,N,115.7,4087000,953563,1,1,-0.008392
